TMB,H2O2,latent_mean,latent_std,default_observation_std,training_target
0.005162040000000001,0.11492952300000002,56.871978496959855,224.7482295970078,387.6489089663352,49.533248730964715
0.006610505999999998,0.026102724000000004,693.8090685580901,227.56448441902444,389.2884592236162,689.0319796954318
0.007426752000000003,0.334567696,38.972858828093194,224.760898002573,387.656253898636,31.91154822335021
0.009198166999999997,0.008099617999999998,503.9704075687396,227.0698702879985,388.9995320156686,497.63388324873165
0.010045276,0.052659041999999996,700.8452338379375,225.33175191477423,387.9875105422622,698.2130076142137
0.012019852999999999,0.143305668,1235.6549451726914,282.72595028832507,423.9031409204668,1236.4052664974624
0.015363169999999997,0.984096036,618.82088631651,224.75959175516073,387.6554965452537,613.5095177664978
0.016658917,0.013754869,1007.650190255602,242.38725665217993,398.13501742897523,1006.6053934010156
0.021821787000000002,0.264620386,891.1502022471323,242.60049751965926,398.26487582083723,887.5989213197971
0.022968987,0.037685466,662.8964880974254,224.91116467861045,387.7433969945713,659.0712563451782
0.027727173000000008,0.005032504999999998,682.0348762219564,249.98919440093206,402.8082760235044,675.1773477157367
0.034819383999999995,0.716425595,530.4853529868751,224.70927272591328,387.6263241380925,525.5230964467011
0.040794227,0.082694728,1023.0310574499945,229.11983574661852,390.19970405980337,1019.824175126904
0.044479753,0.020672836000000003,977.7081398795708,224.70525256769224,387.6239936424357,975.6051395939091
0.05805804000000001,0.385165172,1299.0079206716846,225.26882709517372,387.95096903685646,1298.0800761421328
0.06322285500000001,0.009805036000000003,686.3975011295124,230.59422506269237,391.067266014511,682.6102791878177
0.071847196,0.20853933499999996,1583.2636584948477,227.9244685504576,389.49900292530816,1581.681979695432
0.09093389200000003,0.009692934,1132.7974443400644,224.36251599570622,387.42541024011865,1130.5578680203052
0.09880858500000002,0.06863883899999998,1343.9234881157327,236.96400047057892,394.8567429268762,1339.7217639593914
0.122906806,0.533345466,1776.9971334685733,231.18440165330094,391.4155560061397,1772.4027918781733
0.137665956,0.028697507999999997,1902.032415632655,225.36807359517326,388.0086062341918,1898.35114213198
0.179008103,0.134452234,2713.7338923976786,227.53537056945999,389.2714409971301,2712.672461928935
0.22519148800000002,0.011829527000000003,3013.61052626493,253.50799172063572,405.0014960244352,3014.9775380710666
0.254245341,0.173259839,3744.0917581568874,250.52437847017737,403.14063814464225,3743.7258883248737
0.27252276,0.04395746799999999,4660.401684775073,329.2468347264243,456.2492609234234,4673.677538071067
0.32590195,0.81142763,5374.112188409943,306.4304528793633,440.06764521792826,5381.593401015229
