HRP,model,n_train,n_conditions,train_y_mean,train_y_sd,lengthscale_TMB_normalized,lengthscale_H2O2_normalized,noise_mode,train_yvar_min,train_yvar_median,train_yvar_max,train_yvar_sd_median,train_yvar_sd_max,candidate_pred_max,candidate_pred_min,candidate_latent_std_mean,candidate_latent_std_max,candidate_default_observation_std_mean,candidate_file,baseline_rows,posterior_grid_file,posterior_train_file,candidate_cov_file
0.001,fixed_sem_shrunk,96,96,1306.1325619976737,813.1817542685511,0.04370293397541715,0.062494315111889305,fixed_sem,4750.932437713997,5953.749451037194,185568.99347279128,77.16054335628537,430.777197020445,2834.4106292889965,937.7674057884316,432.13474083661515,773.3658051256631,444.6010711572718,C:\PyCharm\Blueness\logs\Jul_1_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.001_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.001_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.001_fixed_sem_shrunk_candidate_latent_cov.csv
0.01,fixed_sem_shrunk,96,96,5577.7320983370355,2900.671853987736,0.3497179330462014,0.1838690663526231,fixed_sem,56506.44121491996,76400.25569803282,382983.90728664486,276.405961762826,618.8569360414771,8970.861340796986,7027.925558703446,391.28500324123235,829.5931275570385,532.329685720339,C:\PyCharm\Blueness\logs\Jul_1_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_candidate_latent_cov.csv
0.1,fixed_sem_shrunk,96,96,7401.262345005817,4080.895689911606,0.1157345853493157,0.1175248718836482,fixed_sem,50688.022602941615,66354.07620562402,1291569.9300323073,257.59284967875953,1136.47258217359,11268.993565767712,5302.656324267365,1732.7381207752915,2886.927015208114,1767.5585897810129,C:\PyCharm\Blueness\logs\Jul_1_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.1_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.1_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jul_1_full_log\diag\BO2_HRP_0.1_fixed_sem_shrunk_candidate_latent_cov.csv
