model,fit_seconds,mll,train_rmse,train_mae,train_r2,train_z_mean,train_z_std,train_frac_abs_z_gt_2,train_frac_abs_z_gt_3,target_std,kernel_diag_min,kernel_diag_max,noise_standardized,eig_min,eig_max,condition_number,loo_rmse_model_space,loo_mae_model_space,loo_z_mean,loo_z_std,loo_frac_abs_z_gt_2,loo_frac_abs_z_gt_3,loo_cholesky_jitter,old_cont_ls_min,old_cont_ls_median,old_cont_ls_max,old_cat_ls_min,old_cat_ls_median,old_cat_ls_max,old_outputscale_min,old_outputscale_median,old_outputscale_max,acq_pool_size,acq_mc_samples,acq_repeats,acq_value_mean,acq_value_std,acq_per_point_std_mean,acq_spearman_mean,acq_spearman_min,acq_top25_jaccard_mean,acq_top25_jaccard_min,acq_finite_fraction,new_scale_ess,new_scale_set,new_scale_main,new_scale_pair,new_scale_residual,new_ess_lengthscale,new_conc_lengthscale
old_mixed_hamming,6.7795915603637695,-0.5900773823646351,2743.6074610708592,2024.1339491329602,0.9894823410045257,0.0004701428471939978,0.5904346259653604,0.01179245283018868,0.0023584905660377358,26783.983998231673,3.2012018164770186,3.2012018164770186,0.02269409668329305,0.022694096683279874,986.4444083411717,43467.004750532564,0.32148213149423943,0.22769792171383377,0.013689818079177784,1.0270615516692256,0.05660377358490566,0.007075471698113208,0.0,0.1325588670577134,1.4997450681560083,8.560266119290151,0.2470325101783061,0.7172943551959707,1.2058698748958552,0.7587713893764898,1.0187908584442242,1.397381569393268,512,64,5,-64.17014059644006,13.617658760954997,0.5994917954194439,0.99971965444433,0.9991721777331456,0.9110500610500611,0.7857142857142857,1.0,,,,,,,
new_additive_set,6.425575017929077,-0.19229288590966798,1436.7683441740196,973.494230260229,0.9971156454933523,-0.001033031464488943,0.43403653988830593,0.0023584905660377358,0.0,26783.983998231673,3.0958728871526873,3.2000189438708486,0.010494731144753015,0.010494731144735172,1180.0501050264397,112442.14727867786,0.26381758492141694,0.1905606765312298,0.017713327457681532,0.9649019420020658,0.05188679245283019,0.007075471698113208,0.0,,,,,,,,,,512,64,5,-65.10010632658695,8.891852041078414,0.5165954760703986,0.9996102109583319,0.9987899614904843,0.8666666666666666,0.6666666666666666,1.0,2.785860302368343,0.3020227470519127,0.05197055225624113,0.00020495220567909864,0.007989837732431693,"[4.599776751203302, 2.0989181703038744]",0.1886098657344979
