TMB,H2O2,predicted_value,uncertainty_std
1.0,0.643364959011285,62006.410270050765,3053.1559320787464
1.0,0.4986653975116717,61055.94214850529,1684.2622693395956
1.0,0.7930251585176619,59910.13635486757,5225.644816119803
0.810285754220303,0.7415629863710848,58741.22719396651,4473.151566362233
1.0,0.5712167842049539,62057.433674924,2022.282340651438
1.0,0.40890446580529366,57634.09614099529,3000.629639500974
1.0,0.9248324223831851,56938.19839851554,6785.571323605117
0.8384079277627917,0.5956236151123394,60233.93239702315,2141.794776565807
1.0,0.7199788672764282,61182.01304593509,4209.612437999225
0.8790508903459723,0.8704775143337373,57348.17617932751,6080.134248926227
1.0,0.5350542776358755,61716.12924062845,1693.9074415256805
0.9341295322027137,0.6906000246339898,61096.68552670302,3646.042552447841
0.6757543574974253,0.6999626750366896,55658.07422207239,4415.92870022183
0.6693640843637896,0.8495909500896098,53387.80005333098,6163.979485979242
1.0,0.6064455953045338,62139.48289052291,2497.488731060445
0.7193410105438496,0.605406299827364,57368.57419375243,2907.4516799811877
1.0,0.4574208193538379,59841.92703921905,2117.776696787135
1.0,1.0,55048.89997107284,7527.747298310636
0.8751918610422261,0.6499460922593248,60752.99120227208,2976.973988170019
0.9196784300756897,0.7849301213237866,59523.787493577605,5013.625025702366
1.0,0.845705265001146,58798.882192119694,5891.028298751986
0.7486676142822228,0.7352055779661172,57481.17685833655,4550.902219344618
0.7562830742935772,0.837739386494272,55996.218189276595,5813.365483926281
1.0,1.0,55048.89997107284,7527.747298310636
0.9019607882914479,0.7443545943743725,60042.42081148106,4436.462034654657
0.8419010348606055,0.543704709823429,59871.12476335799,1351.8846413524413
0.9037832322365368,0.43308262807204245,57732.565468204964,2052.9340130281885
0.8588009020118782,1.0,54061.26992176076,7425.436018807678
1.0,0.6781343763944093,61712.15098620423,3585.028561302746
0.6792941430197983,0.5050569670920678,54598.52853186216,2249.7810344484974
1.0,1.0,55048.89997107284,7527.747298310636
1.0,0.3754516774470026,55515.70253470278,3718.0447347679137
