TMB,H2O2,predicted_value,uncertainty_std
1.0,0.04075873592118071,65236.666274012416,4706.2004204201
1.0,0.03397337058921304,64842.701748296895,4510.388941881585
1.0,0.04849030994381352,64887.74538026013,4831.840752861068
1.0,0.04433916027720267,65154.30101431288,4775.268491776892
1.0,0.03009305947376519,64141.82608732069,4352.468032266615
1.0,0.03705356468886097,65128.83768186033,4610.951907146509
1.0,0.056124321079130395,64069.38434828456,4885.274933132933
1.0,0.026916820679712412,63190.266761635954,4195.72098141148
1.0,0.03903594676509692,65214.44928957109,4665.168415773144
1.0,0.05185642241144941,64569.83639907582,4862.416985542201
1.0,0.06755585857471029,62392.09912623336,4884.981232788451
1.0,0.0202543746313548,59492.7224671624,3802.67261242369
0.8081931429291707,0.0460243461126319,61117.39430930313,4261.62175537304
1.0,0.046229071051453824,65052.66031366504,4803.870735792525
1.0,0.04234554352234563,65219.77886608105,4739.370935729483
1.0,0.035729421317774984,65030.74442158284,4570.258464378676
1.0,0.03227888088951697,64589.75804946572,4445.89318115375
1.0,0.050266599568303046,64729.71410508575,4849.507479657954
1.0,0.028595494804398703,63742.531871297186,4281.645007139969
1.0,0.05974286068215946,63580.94751283099,4893.387273121407
1.0,0.023385696113530446,61582.785711328535,3994.6967114115287
1.0,0.03978948043440682,65229.71403629347,4683.783937563154
1.0,0.047326510504195306,64978.07817052905,4818.252405945136
1.0,0.04521911443186315,65111.42324394482,4789.211682749374
1.0,0.03794137891600043,65175.7279396056,4636.197343998133
1.0,0.0415322115736139,65232.62297769348,4722.901521572208
1.0,0.031214499042628747,64390.13537229118,4401.864342377724
1.0,0.04330335211340609,65194.07656465424,4757.387494859654
1.0,0.054354525307421075,64288.249707381256,4877.7265160078705
0.8877782567899432,0.03820154991645936,63090.818418391595,4345.084713820704
0.9200081176513001,0.04428063120314327,63757.932578090724,4547.0002262299595
1.0,0.06329612540992288,63058.8222499802,4893.328396627163
