TMB,H2O2,predicted_value,uncertainty_std
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,0.9329634566875522,101104.33110994307,2053.2281588634114
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
1.0,1.0,102036.37355003454,2332.075477709612
