model,fit_seconds,mll,train_rmse,train_mae,train_r2,train_z_mean,train_z_std,train_frac_abs_z_gt_2,train_frac_abs_z_gt_3,target_std,kernel_diag_min,kernel_diag_max,noise_standardized,eig_min,eig_max,condition_number,loo_rmse_model_space,loo_mae_model_space,loo_z_mean,loo_z_std,loo_frac_abs_z_gt_2,loo_frac_abs_z_gt_3,loo_cholesky_jitter,old_cont_ls_min,old_cont_ls_median,old_cont_ls_max,old_cat_ls_min,old_cat_ls_median,old_cat_ls_max,old_outputscale_min,old_outputscale_median,old_outputscale_max,acq_pool_size,acq_mc_samples,acq_repeats,acq_value_mean,acq_value_std,acq_per_point_std_mean,acq_spearman_mean,acq_spearman_min,acq_top25_jaccard_mean,acq_top25_jaccard_min,acq_finite_fraction,new_scale_ess,new_scale_set,new_scale_main,new_scale_pair,new_scale_residual,new_ess_lengthscale,new_conc_lengthscale
old_mixed_hamming,9.111822843551636,-0.590347044870859,2841.5657187916886,2067.039808350916,0.9882720506255548,0.00010474403463586584,0.6046343222341197,0.008968609865470852,0.0,26268.428212169514,2.702195368269108,2.702195368269108,0.02445739214498322,0.024457392144981813,786.676792842977,32165.195217037395,0.33275908577789254,0.23081648830197488,0.023220012161796304,1.0174569905834914,0.06053811659192825,0.004484304932735426,0.0,0.09590051720861537,1.312214973061049,2.8162173141754177,0.29277886320161783,0.7086801282879935,1.1853253484486028,0.5709247853178097,0.7040551138893778,1.2507051946734475,512,64,5,-48.30572078353324,31.288377558230238,4.283603088763796,0.9991900323725981,0.9977848445314198,0.9461538461538461,0.9230769230769231,1.0,,,,,,,
new_additive_set,10.2876136302948,-0.2183955284834062,1967.758929371789,1364.760380159709,0.9943759333755567,-0.0014542915491830037,0.4983900124970267,0.004484304932735426,0.0,26268.428212169514,2.104407554469595,2.259005769623613,0.015760810524218596,0.015760810524191628,806.6013623742857,51177.65746477409,0.2714213590446828,0.1964508054074181,0.014395090944736157,0.9888719913600512,0.05829596412556054,0.006726457399103139,0.0,,,,,,,,,,512,64,5,-63.79205834229475,12.731577552283007,1.5535696500801455,0.9982566200747301,0.9951266758505853,0.8850511557408108,0.7241379310344828,1.0,1.8082086912873816,0.2889240752931524,0.077222641371056,0.00015293241190613845,0.007274787889060817,"[3.637025150922378, 1.190053275394772]",0.18112621631617293
