HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.01,fixed_sem_shrunk,0.663556334,0.021807147,6317.447223,699.2929864,717.5639197
0.01,fixed_sem_shrunk,0.669035888,0.020627589,6301.745799,719.4436184,737.2153133
0.01,fixed_sem_shrunk,0.703008301,0.021350073,6256.497113,719.570449,737.339087
0.01,fixed_sem_shrunk,0.396796701,0.190080719,1703.235342,1633.087293,1640.994029
0.01,fixed_sem_shrunk,0.396705979,0.126235151,1487.373458,1650.844707,1658.666797
0.01,fixed_sem_shrunk,0.251586421,0.047575282,1342.67088,1504.024068,1512.605598
0.01,fixed_sem_shrunk,0.527557765,0.011758842,1333.45498,1693.304908,1700.931748
0.01,fixed_sem_shrunk,0.068226797,0.028452034,1217.207531,1369.753352,1379.170599
0.01,fixed_sem_shrunk,0.257236324,0.038455633,1114.040951,1693.81071,1701.435282
0.01,fixed_sem_shrunk,0.150497773,0.26856699,1058.894337,1684.043435,1691.712029
0.01,fixed_sem_shrunk,0.390895447,0.236942729,1000.917222,1699.544116,1707.143081
0.01,fixed_sem_shrunk,0.390894174,0.236953533,1000.861898,1699.543307,1707.142276
0.01,fixed_sem_shrunk,0.556385208,0.104685461,990.9801497,1701.818856,1709.40771
0.01,fixed_sem_shrunk,0.014040963,0.0050693,921.8132207,1702.390578,1709.976894
0.01,fixed_sem_shrunk,0.025809463,0.289485806,912.4634191,1702.350668,1709.937161
0.01,fixed_sem_shrunk,0.069678924,0.013726414,912.3802387,1692.00021,1699.632904
0.01,fixed_sem_shrunk,0.660377572,0.047868756,907.7346664,1697.567052,1705.174828
0.01,fixed_sem_shrunk,0.059711536,0.075924947,902.0399338,1695.407638,1703.025061
0.01,fixed_sem_shrunk,0.168643958,0.126317357,893.287415,1692.120903,1699.753055
0.01,fixed_sem_shrunk,0.034028855,0.017864152,891.0629071,1701.416149,1709.006791
0.01,fixed_sem_shrunk,0.118514073,0.005782591,888.7098097,1531.963335,1540.389223
0.01,fixed_sem_shrunk,0.019435088,0.041652206,887.7408902,1701.895115,1709.48363
0.01,fixed_sem_shrunk,0.099691283,0.027617458,871.7259857,1663.270605,1671.034531
0.01,fixed_sem_shrunk,0.009515929,0.175957488,847.3043846,1693.510509,1701.136427
0.01,fixed_sem_shrunk,0.15583571,0.384678521,775.6134375,1688.522471,1696.170815
0.01,fixed_sem_shrunk,0.01421149,0.019135155,732.7694543,1644.858824,1652.709245
0.01,fixed_sem_shrunk,0.063422821,0.123872074,725.4154052,1547.139268,1555.482952
0.01,fixed_sem_shrunk,0.005151145,0.481939378,647.779296,1658.668749,1666.454115
0.01,fixed_sem_shrunk,0.028027801,0.008416282,601.8995466,1509.651201,1518.200924
0.01,fixed_sem_shrunk,0.008528065,0.024908556,585.7598469,1593.113583,1601.21772
0.01,fixed_sem_shrunk,0.012831764,0.822921553,306.5222848,1303.779521,1313.669798
0.01,fixed_sem_shrunk,0.031605945,0.951360945,74.15675865,1211.949961,1222.583333
1,fixed_sem_shrunk,1,0.508674784,8557.517758,297.2828522,350.6866784
1,fixed_sem_shrunk,1,0.434521898,8216.957862,558.3470665,588.5197523
1,fixed_sem_shrunk,0.462167009,0.814655258,5534.117034,515.9043861,548.4171659
1,fixed_sem_shrunk,0.458470491,0.457126818,5353.646563,360.9745789,406.0870581
1,fixed_sem_shrunk,0.314685271,0.007438829,3510.998843,261.6613998,321.0463212
1,fixed_sem_shrunk,0.270799972,0.507573868,3205.944421,445.0823028,482.3922765
1,fixed_sem_shrunk,0.253667658,0.006622803,3094.808467,292.5720287,346.7022414
1,fixed_sem_shrunk,0.342275107,0.006145379,3082.489272,315.1828551,365.9839947
1,fixed_sem_shrunk,0.306973046,0.006163028,3067.694984,305.2791479,357.4904339
1,fixed_sem_shrunk,0.593205279,0.006472607,2794.91329,400.5298833,441.6200172
1,fixed_sem_shrunk,0.208645334,0.006290699,2615.506929,251.724886,313.0007515
1,fixed_sem_shrunk,0.389496949,0.01051151,2186.134019,256.3415309,316.7254847
1,fixed_sem_shrunk,0.149084779,0.005119289,1603.176223,309.1480338,360.7998877
1,fixed_sem_shrunk,0.479046841,0.201237545,1559.480413,194.5748915,269.1903427
1,fixed_sem_shrunk,0.088605936,0.446430496,619.3833398,193.238598,268.2260389
1,fixed_sem_shrunk,0.173457283,0.102279318,376.8318031,209.7611508,280.3636791
1,fixed_sem_shrunk,0.131303208,0.11538159,343.4722143,204.5740366,276.504229
1,fixed_sem_shrunk,0.38068987,0.074593768,315.9317481,467.5501573,503.1969811
1,fixed_sem_shrunk,0.055336245,0.075782149,223.9386668,254.6783113,315.380872
1,fixed_sem_shrunk,0.070036623,0.296080901,199.8404081,379.4086094,422.5576233
1,fixed_sem_shrunk,0.012309584,0.719967664,197.3976957,294.8349994,348.6140116
1,fixed_sem_shrunk,0.030908198,0.093596675,181.6120213,264.4626937,323.3335252
1,fixed_sem_shrunk,0.05211052,0.027793987,133.6974987,299.600467,352.6535013
1,fixed_sem_shrunk,0.025655991,0.200502743,71.03385254,286.4395379,341.5430588
1,fixed_sem_shrunk,0.0381439,0.017307735,-99.70729605,238.4551004,302.4316239
1,fixed_sem_shrunk,0.031757642,0.141152884,-159.2855989,160.7867994,245.8789276
1,fixed_sem_shrunk,0.010623448,0.007444147,-175.3164137,356.7458913,402.3328015
1,fixed_sem_shrunk,0.017887738,0.018448241,-192.3770527,249.7070563,311.3802598
1,fixed_sem_shrunk,0.006340473,0.115329952,-236.0123225,201.2290699,274.0386666
1,fixed_sem_shrunk,0.006774879,0.036431402,-261.2461386,666.3884914,691.8653581
1,fixed_sem_shrunk,0.008444847,0.110926181,-281.6998487,177.1106083,256.8505787
1,fixed_sem_shrunk,0.010073257,0.030677729,-350.7811851,453.8791041,490.5204311
