HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.01,fixed_sem_shrunk,0.06308142,0.053819867,1142.075745,1929.865927,1938.557266
0.01,fixed_sem_shrunk,0.137858117,0.007709654,1141.362887,1932.151888,1940.83299
0.01,fixed_sem_shrunk,0.023326481,0.006276018,1132.888691,1932.2477,1940.928374
0.01,fixed_sem_shrunk,0.005945811,0.076104785,1123.074143,1932.040608,1940.722208
0.01,fixed_sem_shrunk,0.014925768,0.007135978,1120.525777,1931.454617,1940.138839
0.01,fixed_sem_shrunk,0.019756887,0.481212332,1116.819714,1931.761196,1940.444046
0.01,fixed_sem_shrunk,0.110868855,0.303037303,1116.002707,1931.450227,1940.134468
0.01,fixed_sem_shrunk,0.122863997,0.010682157,1108.896822,1776.878172,1786.31403
0.01,fixed_sem_shrunk,0.010328103,0.088799964,1105.474676,1931.841169,1940.523661
0.01,fixed_sem_shrunk,0.021130051,0.538858523,1100.046247,1930.821352,1939.508409
0.01,fixed_sem_shrunk,0.00973908,0.565146117,1084.030584,1929.851829,1938.543231
0.01,fixed_sem_shrunk,0.005386162,0.011096999,1080.733549,1928.110557,1936.809773
0.01,fixed_sem_shrunk,0.039275665,0.012168849,1079.644617,1927.185011,1935.888386
0.01,fixed_sem_shrunk,0.03333958,0.074585632,1050.170459,1921.311673,1930.041533
0.01,fixed_sem_shrunk,0.005010984,0.007388153,1044.968009,1926.967132,1935.671487
0.01,fixed_sem_shrunk,0.086564803,0.119286558,1002.360771,1855.777769,1864.814443
0.01,fixed_sem_shrunk,0.006917783,0.063451395,935.6493626,1896.721365,1905.563883
0.01,fixed_sem_shrunk,0.023615215,0.053903202,914.0376562,1882.743234,1891.651094
0.01,fixed_sem_shrunk,0.015515484,0.022684689,579.5672432,505.4071925,537.6413363
0.01,fixed_sem_shrunk,0.030717208,0.938236168,-88.96874032,1016.300028,1032.708828
1,fixed_sem_shrunk,0.730583966,0.56503031,9127.543375,357.1141195,407.1186932
1,fixed_sem_shrunk,0.791868319,0.502970413,9034.883065,462.2637464,501.8992999
1,fixed_sem_shrunk,0.613955452,0.504424727,8790.167067,626.2979507,656.0977511
1,fixed_sem_shrunk,0.980937712,0.44452609,8412.186207,729.6138095,755.3485599
1,fixed_sem_shrunk,0.743192043,0.0216611,4817.408928,722.2813313,748.2683058
1,fixed_sem_shrunk,0.806919917,0.163518496,1236.23424,876.6446629,898.1764866
1,fixed_sem_shrunk,0.411753559,0.196413184,1111.48863,302.5906288,360.2446733
1,fixed_sem_shrunk,0.164040573,0.230136983,700.7567895,271.9462167,334.9177224
1,fixed_sem_shrunk,0.647736153,0.092045507,473.1124141,560.2691854,593.3942165
1,fixed_sem_shrunk,0.005053849,0.688786684,448.2702017,938.5350393,958.6778165
1,fixed_sem_shrunk,0.440955753,0.053131788,383.7615797,857.0116495,879.0245181
1,fixed_sem_shrunk,0.431282435,0.124642997,334.6008512,681.4526356,708.9378186
1,fixed_sem_shrunk,0.10248552,0.089490321,317.8247843,397.0996216,442.6095858
1,fixed_sem_shrunk,0.105151417,0.010771901,257.8425323,493.3835416,530.6999671
1,fixed_sem_shrunk,0.066345991,0.094948359,253.1913439,357.5513768,407.5022982
1,fixed_sem_shrunk,0.016026046,0.009967302,213.5216339,633.1102175,662.6037152
1,fixed_sem_shrunk,0.049462148,0.026227418,201.0217266,440.7485574,482.1560192
1,fixed_sem_shrunk,0.017452028,0.346973625,138.0313364,142.483772,241.9023797
1,fixed_sem_shrunk,0.0571038,0.015012537,116.8746038,554.2261369,587.6918808
1,fixed_sem_shrunk,0.026305807,0.021352868,96.76657081,378.0454154,425.5977821
1,fixed_sem_shrunk,0.067509998,0.008329813,81.80490885,474.4656685,513.1596307
1,fixed_sem_shrunk,0.032131736,0.016950114,57.14890901,417.5521807,461.0476761
1,fixed_sem_shrunk,0.097699345,0.049533908,28.85697992,420.7866132,463.9789972
1,fixed_sem_shrunk,0.017952105,0.434684471,22.34106019,384.0223399,430.9156455
1,fixed_sem_shrunk,0.021304804,0.02133074,-6.794362789,481.4373701,519.6124299
1,fixed_sem_shrunk,0.025299464,0.480520483,-118.7456869,157.1914908,250.8471662
1,fixed_sem_shrunk,0.012492606,0.144219735,-142.2516059,577.0966879,609.3075769
1,fixed_sem_shrunk,0.107623052,0.015806497,-149.8803058,506.6792366,543.0828526
1,fixed_sem_shrunk,0.024702607,0.059889185,-196.5554968,674.1249245,701.8971078
1,fixed_sem_shrunk,0.012034651,0.028219631,-268.259498,553.8678208,587.3539809
1,fixed_sem_shrunk,0.250842333,0.035103719,-297.0533869,435.073719,476.9740842
1,fixed_sem_shrunk,0.097188517,0.022640373,-453.2950923,506.4304476,542.8507477
