HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.1,fixed_sem_shrunk,0.953733047,0.103497278,11126.6504,234.9596936,382.8881464
0.1,fixed_sem_shrunk,0.939791744,0.099798351,11125.41126,257.166818,396.9030703
0.1,fixed_sem_shrunk,1,0.083860643,11076.47705,209.717633,367.9385283
0.1,fixed_sem_shrunk,0.940997588,0.214517371,11063.5706,200.0130359,362.4948131
0.1,fixed_sem_shrunk,0.944228054,0.082491818,11024.57762,223.3155903,375.8551953
0.1,fixed_sem_shrunk,0.917572929,0.094523006,11022.74041,285.2668884,415.661488
0.1,fixed_sem_shrunk,0.901230086,0.099200263,10976.94563,311.1386179,433.8254424
0.1,fixed_sem_shrunk,0.90958728,0.06268327,10921.31452,232.7048281,381.5086002
0.1,fixed_sem_shrunk,0.919551973,0.079615726,10908.29795,283.5095571,414.4574091
0.1,fixed_sem_shrunk,0.928814415,0.046993614,10797.73869,272.5345535,407.0286941
0.1,fixed_sem_shrunk,0.924871104,0.03640882,10781.12416,294.3414569,421.9409535
0.1,fixed_sem_shrunk,0.82847047,0.142217542,10751.15233,312.9893062,435.1546631
0.1,fixed_sem_shrunk,0.81784017,0.160304028,10734.6637,284.3232206,415.01442
0.1,fixed_sem_shrunk,0.96121896,0.276001035,10714.07148,399.3955865,500.9132755
0.1,fixed_sem_shrunk,0.855290421,0.091756121,10657.89768,394.6760217,497.1583622
0.1,fixed_sem_shrunk,0.896716619,0.258762559,10656.19896,379.5471979,485.2353557
0.1,fixed_sem_shrunk,1,0.289116856,10648.56403,476.8825988,564.6364211
0.1,fixed_sem_shrunk,0.844906873,0.123886717,10553.92778,423.1649429,520.0633076
0.1,fixed_sem_shrunk,0.797380667,0.13128254,10512.42769,483.95354,570.6209809
0.1,fixed_sem_shrunk,0.760234409,0.124598556,10185.95754,599.4082646,671.3326617
0.1,fixed_sem_shrunk,0.302444358,0.005,3561.684781,2650.736534,2667.92081
0.1,fixed_sem_shrunk,0.251447829,0.005,3180.739779,2918.262509,2933.880254
0.1,fixed_sem_shrunk,0.220041295,0.005,2980.000188,3047.794142,3062.751444
0.1,fixed_sem_shrunk,0.239507902,0.006674531,2790.372148,2524.405,2542.443289
0.1,fixed_sem_shrunk,0.187542861,0.005,2781.223648,3137.799337,3152.329608
0.1,fixed_sem_shrunk,0.20124002,0.005817876,2698.753651,2906.829732,2922.508574
0.1,fixed_sem_shrunk,0.125192849,0.005,2329.865093,3139.334203,3153.857402
0.1,fixed_sem_shrunk,0.005,1,2238.531457,3430.483416,3443.778992
0.1,fixed_sem_shrunk,0.005,0.842153434,2041.699973,3372.031228,3385.556362
0.1,fixed_sem_shrunk,0.006099743,1,1988.231278,3293.042303,3306.890516
0.1,fixed_sem_shrunk,0.005,0.663308946,1721.292163,3219.695665,3233.857983
