TMB,H2O2,mean,median,sd,count,var,sem_var_raw,sem_var_shrunk,sem_sd_raw,sem_sd_shrunk
0.00575676,0.050826512,401.35368020304605,374.9258883248734,71.43371754276686,4,5102.776001979797,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.005910645,0.25483225,576.4914340101527,518.1587563451781,161.912889308403,4,26215.783724195164,6553.945931048791,62826.598141706265,80.9564446542015,250.65234517495796
0.007026093,0.007756099,679.4723350253812,681.9186548223354,16.154679536494932,4,260.9736709268481,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.008783362,0.446210094,200.7152284263962,204.76497461928955,75.02468684495821,4,5628.7036361840455,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.009748987,0.01899425,645.7757614213201,647.9322335025386,81.23137804676719,4,6598.536779376811,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.012268818,0.100719345,849.6727157360408,846.1861675126906,56.22952112882249,4,3161.759046376695,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.014970436,0.036869102,851.4514593908634,854.7975888324875,76.74689593630683,4,5890.0860358583095,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.016914755,0.883505232,562.5955583756348,542.1011421319799,54.549511771997366,4,2975.649234563279,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.020746994,0.014454143,530.793718274112,530.6595177664979,51.06446857076114,4,2607.5799504142524,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.023258047,0.182425008,857.237373096447,849.8859137055838,87.34410203006188,4,7628.992159437859,1907.2480398594648,60503.2491961116,43.67205101503094,245.97408236664205
0.027520688,0.005569197,1334.3729695431477,1290.9204314720814,276.2773637141299,4,76329.1817008296,19082.2954252074,69090.77288878558,138.13868185706494,262.85123718328884
0.036364611,0.666746741,185.5511421319802,186.20266497461984,14.094521843109474,4,198.6555459858901,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.042993121,0.148814128,563.4175126903555,571.6682741116753,45.2711110695389,4,2049.473497470527,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.043780006,0.026372612,1374.8106598984773,1381.2984771573606,58.870647578451845,4,3465.753146306278,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.051037568,0.073814573,1284.5688451776655,1278.884898477158,50.25854585469101,4,2525.9214314280784,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.062171274,0.010977513,1515.6281725888327,1494.777030456853,223.72538419244904,4,50053.047532058925,12513.261883014731,65806.25611768923,111.86269209622452,256.5273009207582
0.074954478,0.407890104,904.4868020304573,929.696827411168,73.14966909024419,4,5350.874088012226,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.087699159,0.032460319,2074.447271573605,2044.8303299492395,144.72489206443757,4,20945.294383063105,5236.323595765776,62167.78697406476,72.36244603221878,249.33468866979732
0.114730258,0.304513092,1021.5390862944167,1039.0704314720815,137.42979441778434,4,18886.948393714465,4721.737098428616,61910.493725396176,68.71489720889217,248.8181941205188
0.135946743,0.00912499,2658.1395939086306,2655.3937817258893,306.88475387423875,4,94178.2521604521,23544.563040113026,71321.90669623838,153.44237693711938,267.0616159170733
0.140561967,0.070010573,2223.134137055838,2172.160532994924,133.88871437709216,4,17926.187837550566,4481.546959387641,61790.398655875695,66.94435718854608,248.57674600789932
0.181680793,0.016391821,3729.25285532995,3674.1500000000005,129.01220846535114,4,16644.14993310722,4161.037483276805,61630.14391782027,64.50610423267557,248.25419214551096
0.202160591,0.825340314,671.6678299492387,669.2237309644674,79.71204853876326,4,6354.010682246149,1714.4819178841296,60406.866135123935,41.406302876302895,245.7780831057235
0.251736559,0.116332284,3683.337626903554,3725.606472081219,304.41851223500447,4,92670.63059137357,23167.657647843393,71133.45400010356,152.20925611750224,266.7085562933885
0.304831601,0.02363361,5228.8302664974635,5185.447969543149,462.02340318981294,4,213465.62509509645,53366.40627377411,86232.82831306892,231.01170159490647,293.6542666352201
0.331743558,0.321116837,1936.7318527918783,1975.4384517766498,358.7749629268226,4,128719.47402314292,32179.86850578573,75639.55942907474,179.3874814634113,275.0264704152579
0.406091239,0.006768476,3162.4557741116755,3247.1601522842643,371.91610557660493,4,138321.58958726836,34580.39739681709,76839.82387459042,185.95805278830247,277.1999709137619
0.452799468,0.207293859,3601.036548223351,3592.706852791879,657.6271278794441,4,432473.4393229667,108118.35983074167,113608.8050915527,328.81356393972203,337.05905282539544
0.523908364,0.027079106,7084.075253807108,7296.474619289342,569.4815265041896,4,324309.20902954193,81077.30225738548,100088.27630487461,284.7407632520948,316.367312320465
0.535325633,0.044031859,6497.186738578682,6782.862563451779,775.2734199029911,4,601048.8756080796,150262.2189020199,134680.73462719182,387.63670995149556,366.98873910134057
0.585556943,0.060029976,7467.090291878174,7475.447588832489,116.32717154565658,4,13532.010839812614,3383.0027099531535,61241.12653115845,58.16358577282829,247.46944565169747
0.611792499,0.036401682,6986.051395939087,7043.680837563454,211.3548887288938,4,44670.88898960308,11167.72224740077,65133.48629988226,105.6774443644469,255.21262958537585
0.627045681,0.032405461,6511.078489847717,6610.6969543147225,922.5811292905878,4,851155.9401230962,212788.98503077406,165944.1176915689,461.2905646452939,407.3623911108743
0.675152955,0.024921154,7846.4067893401025,7572.084137055839,570.73972770625,4,325743.83678220445,81435.95919555111,100267.60477395743,285.369863853125,316.6506036216534
0.675388302,0.041786844,6681.4999365482245,6554.761167512692,1215.385275358877,4,1477161.3675591731,369290.3418897933,244194.7961210785,607.6926376794385,494.1606986811866
0.697175252,0.587255676,1915.7639593908639,1925.6986040609145,432.4920716854616,4,187049.39207078246,46762.348017695615,82930.79918502968,216.2460358427308,287.9770810065094
0.707368759,0.021685458,7266.451395939087,7255.617639593909,1066.6420842525233,4,1137725.335898567,284431.33397464175,201765.29216350275,533.3210421262617,449.1829161527659
0.71696276,0.032679522,6870.123477157361,7033.152918781727,886.9821985134803,4,786737.420479807,196684.35511995174,157891.80273615773,443.49109925674014,397.35601510000794
0.740032823,0.044350484,6538.437817258884,6708.147842639595,729.1937694849612,4,531723.5534556868,132930.8883639217,126015.06935814272,364.5968847424806,354.9860129049351
0.745539003,0.026737647,6630.273477157361,6685.295812182743,991.360132644417,4,982794.9125967561,245698.72814918903,182398.9892507764,495.6800663222085,427.08194676288576
0.754061119,0.053246419,5772.66097715736,5575.08032994924,970.670339355135,4,942200.9077038128,235550.2269259532,177324.7386391585,485.3351696775675,421.09944032159257
0.756722339,0.039079405,6782.5055203045695,6841.859644670052,485.77251583672984,4,235974.93714234594,58993.734285586484,89046.49231897511,242.88625791836492,298.40658893358085
0.810836256,0.022525018,7149.923921319798,7243.955076142133,453.29942178621457,4,205480.36579171647,51370.09144792912,85234.67090014643,226.64971089310728,291.94977461910537
0.821810946,0.013064871,6820.8557741116765,6986.280076142133,1343.4123062585427,4,1804756.6246068964,451189.1561517241,285144.2032520439,671.7061531292713,533.9889542416059
0.842955968,0.044480107,7089.819225888326,7135.755583756346,176.30806995108364,4,31084.5355298762,7771.13388246905,63435.192117416394,88.15403497554182,251.8634394218748
0.847216936,0.031870647,6700.937944162438,6667.95532994924,1250.7213233956654,4,1564303.8287966046,391075.95719915116,255087.60377575745,625.3606616978327,505.0619801328917
0.852719044,0.028076657,6846.461928934012,6948.30152284264,394.00480986420826,4,155239.7901961309,38809.947549032724,78954.59895069823,197.00240493210413,280.98861000171917
0.878027985,0.086455065,6074.107741116752,5653.879695431473,1618.7019711837188,4,2620196.071514057,655049.0178785142,387074.134115439,809.3509855918594,622.1528221550064
1.0,0.016338712,8004.114276649748,8156.048350253807,378.25270361631743,4,143075.10779305367,35768.77694826342,77434.01365031357,189.12635180815872,278.2696779211015
1.0,0.018590817,6963.8753807106605,7016.225253807107,351.30011795688836,4,123411.77287652367,30852.943219130917,74976.09678574733,175.65005897844418,273.8176341760102
1.0,0.020519427,6145.04980964467,6079.5640862944165,813.0367688949029,4,661028.7875750638,165257.19689376594,142178.22362306484,406.51838444745147,377.06527766829026
1.0,0.023193168,5797.891814720812,5956.563705583757,1259.0893071279856,4,1585305.883324031,396326.47083100775,257712.86059168575,629.5446535639928,507.6542727011029
1.0,0.024256861,7558.5659263959415,7273.730203045687,846.8736100432911,4,717194.9113877564,179298.7278469391,149198.9890996514,423.43680502164557,386.2628497534437
