HRP,model,n_train,n_conditions,train_y_mean,train_y_sd,lengthscale_TMB_normalized,lengthscale_H2O2_normalized,noise_mode,train_yvar_min,train_yvar_median,train_yvar_max,train_yvar_sd_median,train_yvar_sd_max,candidate_pred_max,candidate_pred_min,candidate_latent_std_mean,candidate_latent_std_max,candidate_default_observation_std_mean,candidate_file,baseline_rows,posterior_grid_file,posterior_train_file,candidate_cov_file
0.001,fixed_sem_shrunk,32,32,442.69987706218313,307.8370199394628,0.025,0.37525787735777244,fixed_sem,1795.7649851191388,2126.5433571220906,25710.399871609152,46.11445930640509,160.34462844638466,971.7252115619665,589.1453464457517,230.16874804098194,295.2195158075091,237.951277768457,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO1_candidates_all_test.csv,32,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.001_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.001_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.001_fixed_sem_shrunk_candidate_latent_cov.csv
0.01,fixed_sem_shrunk,32,32,2019.2775757455588,1893.4851840806662,0.5915627575664522,0.5490531234742745,fixed_sem,25888.03352815519,27940.647333287994,353304.510161879,167.15456120994125,594.394237995187,7140.980991135857,5962.300779154986,418.7782064410428,496.4994912675214,477.6487821099361,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO1_candidates_all_test.csv,32,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.01_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.01_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.01_fixed_sem_shrunk_candidate_latent_cov.csv
0.1,fixed_sem_shrunk,32,32,2505.0131791322974,2582.021220678408,0.43033696539021177,3.4674008572485095,fixed_sem,60020.05571858799,63583.2529969826,1301538.955586074,252.15719897909437,1140.8501021545617,9282.748981581954,8125.1413525660955,414.4083598590468,557.2769707488496,541.678919426185,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO1_candidates_all_test.csv,32,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.1_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.1_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\LHS_HRP_0.1_fixed_sem_shrunk_candidate_latent_cov.csv
