HRP,model,n_train,n_conditions,train_y_mean,train_y_sd,lengthscale_TMB_normalized,lengthscale_H2O2_normalized,noise_mode,train_yvar_min,train_yvar_median,train_yvar_max,train_yvar_sd_median,train_yvar_sd_max,candidate_pred_max,candidate_pred_min,candidate_latent_std_mean,candidate_latent_std_max,candidate_default_observation_std_mean,candidate_file,baseline_rows,posterior_grid_file,posterior_train_file,candidate_cov_file
0.001,fixed_sem_shrunk,64,64,880.2404752934649,609.0588457712022,0.04302725927443176,0.16331252001633534,fixed_sem,1957.0458732305658,2555.7444845316836,25884.89413285308,50.55437156697414,160.88783090356173,2479.445180027714,1736.9525350504255,285.38083995281636,446.3979749220891,292.83130866530973,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.001_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.001_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.001_fixed_sem_shrunk_candidate_latent_cov.csv
0.01,fixed_sem_shrunk,64,64,4413.229915529822,2785.857474572946,0.5479390288415499,0.5447347819738859,fixed_sem,60406.866135123935,76694.44435502317,387074.134115439,276.93761816521635,622.1528221550064,7253.661310254036,4593.222578928057,241.89015853374153,978.315010232099,430.2741115760461,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_candidate_latent_cov.csv
0.1,fixed_sem_shrunk,64,64,5982.134643182901,4334.505664867358,0.2634932938061903,0.3307393111841507,fixed_sem,56945.83127969804,71838.61843240427,1297868.4369432728,268.0272718071881,1139.2402893785284,11678.021113013494,10514.811079371319,285.98961789551987,581.2580262792358,443.6306651998114,C:\PyCharm\Blueness\logs\Jun_22_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.1_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.1_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_22_full_log\diag\BO1_HRP_0.1_fixed_sem_shrunk_candidate_latent_cov.csv
