TMB,H2O2,latent_mean,latent_std,default_observation_std
0.004999999999999999,0.004999999999999999,1029.7219245232773,2579.7372126905125,2601.4253124605425
0.004999999999999999,0.005708154957083469,963.5356926243694,2435.439453886502,2458.4008833624353
0.004999999999999999,0.006516606602815316,908.8455556123363,2308.775591167029,2332.9839905449157
0.004999999999999999,0.007439560056644623,866.771279566793,2204.1788644395137,2229.523275548403
0.004999999999999999,0.008493232323171236,837.3899062059154,2120.3901490896424,2146.724005112584
0.004999999999999999,0.009696137237434288,819.4726025003329,2049.111670879402,2076.349731982643
0.004999999999999999,0.011069410767284429,810.5306290418712,1976.7147794871032,2004.9366297249805
0.004999999999999999,0.012637182388653549,807.1855193674173,1888.4540573083407,1917.975051019838
0.004999999999999999,0.014426999059072134,805.7024856653297,1773.309755130564,1804.7152288966363
0.004999999999999999,0.01647030923897623,802.4844154333159,1628.4319367523794,1662.576356864647
0.004999999999999999,0.018803015465431967,794.4111023242876,1463.8016368545882,1501.6939774229597
0.004999999999999999,0.021466105187424523,779.0201369316728,1307.5877622995731,1349.8723368844264
0.004999999999999999,0.02450637094697449,754.6078958767612,1206.0216853189681,1251.7419363550227
0.004999999999999999,0.027977232560219754,720.3558309970194,1198.2348748089012,1244.2412888899485
0.004999999999999999,0.03193967574481908,676.4357281158864,1273.8843763258162,1317.2512949385286
0.004999999999999999,0.03646332368608554,623.8397894780928,1380.9735185253307,1421.0761515972497
0.004999999999999999,0.041627660370093654,563.9729519580087,1470.5405490590008,1508.263596390553
0.004999999999999999,0.047523427178667435,498.32063048836244,1513.6210932539998,1550.2962245047397
0.004999999999999999,0.05425421728550116,428.30485780655636,1496.0464302233831,1533.1420322834883
0.004999999999999999,0.06193829586818342,355.31623174546985,1411.0792400126093,1450.3496789963378
0.004999999999999999,0.07071067811865475,280.9231716963923,1255.2530892313193,1299.2420435757872
0.004999999999999999,0.08072550156434655,207.26547894720898,1027.5867368744186,1080.8811551555668
0.004999999999999999,0.09215873438351481,137.6212666109068,733.0434603529492,806.0535246101482
0.004999999999999999,0.10521126730195977,77.11683947342408,405.5371437751626,526.1463149652707
0.004999999999999999,0.12011244339814311,33.211468872219484,317.7830346621294,461.904348203488
0.004999999999999999,0.13712408783810365,7.748495089177595,614.0277570485459,699.5710515710932
0.004999999999999999,0.15654510834572408,-7.09423687148319,908.0609740792834,967.9588330172073
0.004999999999999999,0.17871674724216274,-16.726070908168367,1133.0018615669437,1181.5510095143488
0.004999999999999999,0.20402857733683694,-22.90015911376304,1285.143792328554,1328.1431160574655
0.004999999999999999,0.23292534702239076,-24.247890894055672,1376.5215958659674,1416.7502509813105
