TMB,H2O2,mean,median,sd,count,var,sem_var_raw,sem_var_shrunk,sem_sd_raw,sem_sd_shrunk
0.005650221,0.187425645,-36.36795685279169,-40.62639593908627,20.333742914685914,4,413.4611009205396,103.3652752301349,764.2418718753909,10.166871457342957,27.64492488460388
0.006221585,0.011731321,304.8467639593914,312.0271573604068,41.13383281902196,4,1691.9922023832482,422.99805059581206,924.0582595582296,20.56691640951098,30.398326591413376
0.007180305,0.044658281,-6.748667512689923,-14.1279187817257,25.067743895482614,4,628.3917840095058,157.09794600237646,791.1082072615117,12.533871947741307,28.126645858713967
0.008790736,0.604647865,432.9360406091373,426.3135786802034,32.42618683030769,4,1051.45759235402,262.864398088505,843.991433304576,16.213093415153846,29.051530653385132
0.009872374,0.08575189,457.2191624365486,462.90469543147253,28.690607402961952,4,823.1509531508951,205.78773828772378,815.4531034041854,14.345303701480976,28.556139504565135
0.011706327,0.027712449,200.1745558375636,187.30101522842654,57.99535798538484,4,3363.4615478529413,840.8653869632353,1132.9919277419413,28.99767899269242,33.65994545066794
0.014517418,0.006740286,127.82880710659937,127.68401015228466,21.380004810502992,4,457.1046056971311,114.27615142428277,769.6973099724648,10.690002405251496,27.743419219203403
0.017966159,0.758517363,419.5261421319802,428.0624365482241,40.791520938680314,4,1663.9481804907946,415.98704512269865,920.5527568216728,20.395760469340157,30.340612334322998
0.019124106,0.138855505,188.03178934010182,196.6813451776652,30.314162851007627,4,918.9484693574109,229.73711733935272,827.4277929299999,15.157081425503813,28.765044636329
0.024037882,0.018341589,4.241116751269214,11.087690355330224,35.634240537797716,4,1269.799098705626,317.4497746764065,871.2841215985268,17.817120268898858,29.51752228081698
0.027772148,0.28024148,296.0590101522842,294.84961928934007,36.74001265769439,4,1349.8285300875443,337.4571325218861,881.2878005212665,18.370006328847197,29.68649188639955
0.033942747,0.062289162,550.7444796954319,539.928680203046,33.023594756150835,4,1090.557810618473,272.63945265461825,848.8789605876326,16.511797378075418,29.135527463693403
0.040371263,0.00797373,498.96307106599033,495.56522842639686,8.550703629595395,4,73.11453256117586,18.278633140293966,721.6985508304705,4.275351814797697,26.864447711249724
0.043261844,0.487520508,-44.95602791878138,-36.669162436547666,35.34765188866749,4,1249.4564940424186,312.36412351060466,868.7412960156258,17.673825944333746,29.474417653545352
0.054253314,0.032834147,241.23895939086339,241.38388324873134,21.09421504282588,4,444.96590827298166,111.24147706824542,768.1799727944461,10.54710752141294,27.716059835309313
0.068727888,0.011338106,70.43565989847734,75.88959390862956,25.380084941102535,4,644.1487116175797,161.03717790439492,793.0778232125209,12.690042470551267,28.16163743841116
0.079161709,0.346197204,303.95152284263963,298.1379441624365,59.63204910678234,4,3555.9812806737004,888.9953201684251,1157.056894344536,29.81602455339117,34.01553901299428
0.092049021,0.100371006,688.0805837563457,627.154441624366,163.3889920370786,4,26695.962718892533,6673.990679723133,4049.5545741218903,81.6944960185393,63.6361106143508
0.105144996,0.058892553,161.80038071066008,162.6101522842642,14.202943739512184,4,201.72361086774833,50.430902716937084,737.774685618792,7.101471869756092,27.162008129348465
0.125753078,0.906415129,217.4031725888331,227.0187817258889,43.366229092039816,4,1880.6298256632806,470.15745641582015,947.6379624682336,21.683114546019908,30.78372885906179
0.144060768,0.01356144,714.9246827411171,714.2690355329953,75.14229519538658,4,5646.364527230618,1411.5911318076544,1418.3548001641507,37.57114759769329,37.66105150104217
0.17026724,0.256563272,390.2722081218276,394.759390862944,52.4823211539637,4,2754.394033707786,688.5985084269465,1056.8584884737968,26.24116057698185,32.509360013291506
0.208436373,0.025384994,36.83946700507648,45.3634517766501,26.898440405437462,4,723.5260962448707,180.88152406121768,802.9999962909324,13.449220202718731,28.33725456516443
0.257769224,0.005470872,170.17360406091404,33.81484771573618,316.52928159513425,4,100190.78610713179,25047.696526782947,13236.407497651797,158.26464079756713,115.04958712508184
0.30348071,0.221935051,283.61973350253834,256.7266497461934,103.86817565563992,4,10788.597914030868,2697.149478507717,2061.133973514182,51.93408782781996,45.399713363788784
0.347053346,0.039623208,202.89923857868055,188.2142131979699,37.62621050542597,4,1415.731716998628,353.932929249657,889.525698885152,18.813105252712987,29.82491741623356
0.407439196,0.076673074,145.4329314720815,143.09340101522864,63.596803565504935,4,4044.553423749421,1011.1383559373553,1218.1284122290012,31.798401782752467,34.90169640904295
0.449505059,0.68347395,552.4581218274116,559.7574873096448,27.075473675399486,4,733.0812747472505,183.27031868681263,804.1943936037298,13.537736837699743,28.358321417244177
0.524952443,0.008643955,782.597335025381,785.6319796954319,29.84301846844095,4,890.6057513077076,222.6514378269269,823.8849531737869,14.921509234220474,28.70339619581256
0.705466912,0.127527844,33.34403553299542,33.95126903553372,37.81790034404109,4,1430.1935864318234,357.54839660795585,891.3334325643013,18.908950172020546,29.85520779636781
0.833396169,0.387324817,-55.411357868019806,-47.71015228426371,33.21426710127611,4,1103.1875390749124,275.7968847687281,850.4576766446876,16.607133550638054,29.16260750764046
0.944328162,0.020044906,712.1580583756352,725.337563451777,56.798389429345654,4,3226.057041767604,806.514260441901,1115.816364481274,28.399194714672827,33.403837571172474
