HRP,model,n_train,n_conditions,train_y_mean,train_y_sd,lengthscale_TMB_normalized,lengthscale_H2O2_normalized,noise_mode,train_yvar_min,train_yvar_median,train_yvar_max,train_yvar_sd_median,train_yvar_sd_max,candidate_pred_max,candidate_pred_min,candidate_latent_std_mean,candidate_latent_std_max,candidate_default_observation_std_mean,candidate_file,baseline_rows,posterior_grid_file,posterior_train_file,candidate_cov_file
1,fixed_sem_shrunk,64,64,6149.15738717481,4679.673663348702,0.46346266064522224,0.1692635961030247,fixed_sem,64875.06444133578,72105.70206560846,583719.4791428667,268.52504923304355,764.0153657766751,12221.571001274251,-574.9971881206184,1059.8394567686034,1667.0890400391481,1128.7802711798877,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_1_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_1_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_1_fixed_sem_shrunk_candidate_latent_cov.csv
0.01,fixed_sem_shrunk,64,64,3136.6573693289984,2522.1076798012764,0.08727521094107855,0.19097505108314833,fixed_sem,48858.31463709487,59462.64793752057,316808.0075542707,243.8496420696995,562.85700453514,7832.243180824909,201.79332460967953,1331.1505737561215,2128.9117225175573,1370.3003967905856,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.01_fixed_sem_shrunk_candidate_latent_cov.csv
0.0001,fixed_sem_shrunk,64,64,349.2813223746831,249.42268729778462,0.025,0.025,fixed_sem,557.7175625720374,724.9833256021286,13072.426509393365,26.925514398096997,114.33471261779322,697.2326912549945,222.3772624033628,219.88549321447636,249.42261946473562,222.41080021945123,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO2_candidates_all.csv,64,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.0001_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.0001_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO1_HRP_0.0001_fixed_sem_shrunk_candidate_latent_cov.csv
