HRP,model,n_train,n_conditions,train_y_mean,train_y_sd,lengthscale_TMB_normalized,lengthscale_H2O2_normalized,noise_mode,train_yvar_min,train_yvar_median,train_yvar_max,train_yvar_sd_median,train_yvar_sd_max,candidate_pred_max,candidate_pred_min,candidate_latent_std_mean,candidate_latent_std_max,candidate_default_observation_std_mean,candidate_file,baseline_rows,posterior_grid_file,posterior_train_file,candidate_cov_file
1,fixed_sem_shrunk,96,96,7968.205174624578,4618.142945236556,0.4097497434522952,0.17466754855838854,fixed_sem,51563.754691285845,59677.055928193375,570361.7134132044,244.2888780280293,755.2229560952212,12257.663018022206,9635.6988590035,378.3086439239655,842.7471467725135,508.3851545749511,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_1_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_1_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_1_fixed_sem_shrunk_candidate_latent_cov.csv
0.01,fixed_sem_shrunk,96,96,3952.729496483715,2541.85670385273,0.06847788478470221,0.1463312122058762,fixed_sem,75909.3677728913,97320.9847857753,487077.9490414264,311.96311446351365,697.909699776,8239.90831789076,2334.220182085948,1193.0294415990847,2255.3229358782987,1270.294172740861,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.01_fixed_sem_shrunk_candidate_latent_cov.csv
0.0001,fixed_sem_shrunk,96,96,381.84373479801224,249.5335260870271,0.025,0.025,fixed_sem,698.8034423383461,912.0727974843701,13211.427002827397,30.20054299982651,114.94097181957092,1025.2835870646793,510.0534123394806,180.7271508962743,231.56863626897248,184.67671606789236,C:\PyCharm\Blueness\logs\Jun_15_full_log\BO3_candidates_all.csv,96,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.0001_fixed_sem_shrunk_posterior_grid.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.0001_fixed_sem_shrunk_posterior_train.csv,C:\PyCharm\Blueness\logs\Jun_15_full_log\diag\BO2_HRP_0.0001_fixed_sem_shrunk_candidate_latent_cov.csv
