TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.0177193826015109,0.4553699642804758,-45.80745319409971,1651.1741397746914,1721.7582892442701
0.7074451749287501,0.13162730670873457,11060.962134215057,781.6798430299212,921.4656497775411
0.7627991275775293,0.11069874498809412,10265.893950352081,1173.2134989357123,1270.631921842687
0.03216979487005805,0.016954236299728986,-69.48290210243158,794.3460862382912,932.2345581680366
0.6847864226889802,0.11501812933998869,10879.99104577729,817.8611337709392,952.3509861672585
0.10654237620015142,0.015714508315691496,1007.6486228129962,913.4682294914437,1035.6156492690213
0.6871199524956818,0.14369269374312835,11303.675468467813,567.5162512987603,748.43186878223
0.7470019638521372,0.14163442075442279,10602.39118313531,1018.7144377196557,1129.537370935171
0.17496501781878995,0.25559646458799506,1404.7727683595967,1191.2279520803572,1287.28380730056
0.2751061153489707,0.04826484464317998,4775.42699571376,1542.9796217299324,1618.2897391365086
0.6880218432870472,0.1592614173825956,10959.3381895145,727.9406004129638,876.3407353593977
0.09732927407606039,0.022638563762400563,212.61573744316956,822.5939356277529,956.4185013121712
0.02529268536543541,0.4804678862929772,-134.39067496066946,1330.7992429397314,1417.4280199465602
0.02630537246341366,0.021352837253280507,-191.98548888564756,997.5364333146781,1110.4748995411076
0.016017628674992925,0.009969718707396009,-194.09875442026487,1132.0577603967229,1232.732874387273
0.10513903655504193,0.010788729213595518,1403.166626320732,1070.7228344841774,1176.6575351420204
0.06748620691334968,0.008328451206767161,689.7756900183349,1652.418423223029,1722.9515988928838
0.10361656756780831,0.08949935773808432,157.1483108895461,1174.3368534151086,1271.6692227185347
0.024701529535393174,0.059889193645862364,-272.9931532839905,1340.9654453654832,1426.977187058333
0.017453015736954527,0.3469686844399083,-81.580439447059,1681.2274894024438,1750.6003078495983
0.09857089563609107,0.04938014208950646,-282.9063739370672,725.2270858355345,874.088034897038
0.057108466850169966,0.015010703184761876,221.16999361074727,1549.908879288208,1624.8978739653433
0.0120345027547076,0.028220159687179343,10.169132888590866,1116.7234880859817,1218.6660393904417
0.012492732147019512,0.1442194074209873,-148.03158352068658,1543.693781045698,1618.9706780420165
0.2535531306724803,0.03507822698874164,4838.776793686418,1581.2143167100282,1654.7852676675077
0.04947459625294964,0.026228832688221914,8.94041379758255,1438.3411159846385,1518.848489037863
0.06636973339349345,0.09498479752884448,203.56708016222865,930.5137580881693,1050.6814078073485
0.02130551419685444,0.021330081130740263,-153.3229425036484,911.12638855758,1033.5506096203717
0.6814622792758355,0.13085577770823292,11332.479452909032,550.298072050052,735.4614434643519
0.6618454891551184,0.13256743796309872,11341.131402073228,443.78483536225554,659.5608742323698
0.005053903180295855,0.6887100790251536,344.54307411523973,1150.348601553905,1249.5509080536451
0.6678019205599689,0.14575566931756787,11371.708878704161,418.3652267257854,642.732471292669
