TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.009295834622194693,0.009552708482447369,-203.47121597689363,239.00301867783878,240.86612813959567
0.611325710610635,0.059301431286770775,226.52626201868728,237.74773987141296,239.62060963490975
0.31004773742846525,0.18831673810792626,371.1353508134415,192.4265953690393,194.7358296594665
0.7997950100146021,0.021376918365783277,200.56178624934824,259.7928461613936,261.50788069287375
0.49458645885899677,0.654228932510984,233.41048450226103,234.21132350295514,236.11224619838484
0.15057239681117396,1.0,194.4816134013006,262.1902077702783,263.88966216671406
0.27412278364829207,0.16292252022055706,387.2871227080228,168.66785013197358,171.29767195143862
0.09083584741909169,0.011267489319622079,-290.2114631688851,206.3921640015528,208.54681514970363
0.4860942657191526,0.10077261655197853,304.35413003486383,214.02836532626156,216.10689464261074
0.011531721994651188,1.0,-133.78911152116763,294.6484511213339,296.16171004375605
0.024783249074279968,0.252714577967868,-337.6094858447401,213.5885863745771,215.6713540953711
0.13358213669873567,1.0,175.28799435419992,263.76471794095886,265.4540924120673
0.9533001909696142,0.02568375819399195,194.2107031787522,265.0005622452186,266.6821080202471
0.0066703505325745645,0.08123750299468831,-257.99948518304564,234.99469987778582,236.88933643896132
0.15405151757136357,0.5108992353649614,203.9962586406689,244.86777135758393,246.68659103702976
0.039932444055296876,0.04425905381291072,12.026254804633304,226.60245953875759,228.56667171058652
0.41353587464501806,0.02660566095961392,232.7350517093776,248.60390215595865,250.39558485526504
0.4573182696876472,1.0,184.82700947773512,258.5000691736064,260.22362404401343
0.2754454756721022,0.007520519094426866,169.51278604918477,272.6847168614069,274.31916367185585
0.29406403359218075,0.029938719945862585,274.6009407960579,239.81208544576447,241.66895761286224
0.30215988134691885,0.807726175611658,275.7627683359916,248.43386344426213,250.22676366384763
0.005587692780054765,0.011137870191555642,-225.42455566150426,263.4721123335336,265.1633510222235
0.005938532732953593,0.010278639524356781,-217.86603419811715,268.5319528283475,270.19152177232843
0.16570122792416792,1.0,227.93769519538293,242.77649910286536,244.61086906448853
0.05168726543053045,0.004999999999999999,107.81310146313828,243.1730202406748,245.00442143114972
0.381530063317493,0.029182129915356035,248.1805626519833,244.78145870919738,246.60091499352404
0.05893817306670125,0.004999999999999999,106.72226299719858,245.95251067054843,247.76336745569756
0.5700675581336198,0.07362658642678885,252.9814512491412,235.42896024947348,237.32012993420707
0.2675727595580275,1.0,277.45643908719694,241.6872646073885,243.52983928307964
0.031822974095634185,0.6070418225767223,-205.8012599541089,217.02743688248225,219.07751392514155
0.2918963386163736,0.2641060170637009,389.46858174830334,189.59543437185351,191.9387336690867
0.3182081400961322,0.05138316094069703,319.87929432743135,219.9180201900872,221.9413984640278
