TMB,H2O2,predicted_value,uncertainty_std
0.3039575007513035,0.09782099503275266,3367.0774217288445,1016.3243351401663
0.7884321701228424,0.006519131247406664,7033.257744898967,1133.7322922186204
1.0,0.012541387624099377,7087.250328448165,1075.7593784463631
0.005155284345837471,0.7514523081325423,624.7312697529605,1609.885412514663
0.20034851139402404,0.05676162793856455,3599.1814507014706,1113.8095461416715
0.0053805435510267405,0.06800791678702799,186.22506896862228,1269.9975278872435
0.006111186137646615,0.028032071084639124,-9.682787475968098,897.5599423260792
0.6184538289687407,0.1339741937356777,3127.9383190138733,1211.6864878372496
1.0,0.29639584050422507,5192.485759508931,1305.0106035041504
0.12234711562725697,0.004999999999999999,2744.8475963766164,1435.5092018067976
0.052903467631158364,0.04658385338588792,459.6382339797324,1342.4810874906261
0.04415162808147151,0.09754746867534594,397.174148574893,1201.8607104342934
0.7610990744353626,0.09378431886788541,3221.328903033739,1290.243054060403
0.12250530568220482,0.023950162339025777,1817.8440607531963,836.3703491843859
1.0,0.009459480438836652,7671.678937388388,673.4902389353201
0.27301424996987667,0.2940088116936993,2450.3429952759043,1118.1812134635338
0.21248358776376158,0.05971922172006273,3782.3237078468337,1094.2647281691584
0.026769830718433762,0.24451805195368492,277.2285902880642,994.6228331514903
0.8718029607083635,0.009944684635971071,7503.622956948221,794.4079675007275
0.10455311077087696,0.10553373181239106,1553.1084432351488,996.57483577002
0.12061861216533191,0.9602031462520837,941.5153140665196,1364.6017294717606
0.08505327258911333,0.6716860006843793,1044.4392371889933,1119.179675589421
0.005592351021379091,0.015038512744659649,97.1938736595273,1104.1510505496665
0.0052606785135615,0.6826586159211059,579.6105817733794,1568.4131759461584
0.8844916377525548,0.008071521913859979,7630.918833148974,705.1132694995638
0.008990921349698014,0.4706105286792122,221.6366121238375,1264.465482057661
0.06361731453903707,0.09299324096131044,494.4780664106795,1170.030623399169
0.725033744168423,0.00923272228866236,6995.5198408084225,1098.0437806823131
1.0,0.007732671082842573,7609.466697144591,758.8095177500809
1.0,0.00507419914507591,6799.009098289336,1307.1720094077862
0.09974300490543937,0.021465930766550873,1597.7638997507386,910.7812701960172
0.09572568392237762,0.02086982857529514,1554.7031786934,956.3175553201692
