TMB,H2O2,predicted_value,uncertainty_std
0.462026924,1,2851.694234,80.99306907
0.384307875,1,2850.973292,78.10248044
0.580853591,1,2846.22116,86.76928995
0.314347853,1,2844.610949,76.29944042
0.325611638,0.411759416,2843.814224,65.98198158
0.606382389,0.114900669,2840.316208,70.53462307
0.39700247,0.060723648,2839.904496,59.03869443
0.490370493,0.032243782,2836.946805,65.4381981
0.704177893,1,2836.697551,93.79835378
0.262474781,1,2833.806055,75.49381305
0.415486397,0.018589023,2830.891678,66.0945689
0.34335283,0.032823161,2829.955331,59.79374698
0.240120346,1,2826.696475,75.27840314
0.839085961,1,2824.649626,101.9781836
0.327035525,0.019068034,2822.303798,63.42561196
0.554551629,0.005,2818.30511,86.84799331
0.430884956,0.005,2817.599527,81.54905967
0.268767604,0.03996357,2816.305036,57.73147411
1,1,2809.893402,111.7625367
0.749849199,0.005,2809.13698,97.69720397
1,0.106729309,2808.804568,97.95494684
0.200438689,1,2808.742674,75.05742325
0.323729702,0.005,2806.500646,78.64859395
1,0.027192507,2803.357042,99.99429635
0.29136829,0.005,2799.542178,78.12107201
1,0.005,2791.968447,112.8256515
0.25839834,0.005,2789.71639,77.73047344
0.223546409,0.005,2775.221136,77.43802373
0.146367748,1,2766.965221,74.96128435
0.173864493,0.022051079,2761.36524,61.26740643
0.176866035,0.005,2745.956431,77.10921028
0.114021145,0.005,2674.376215,76.32699298
