TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.006509606938276684,0.00730387511623631,-194.26988726046974,276.7805390390456,282.9576994356628
0.47496413797045456,0.1418864207892937,320.9614087146776,194.32947084415798,203.03087478939912
0.28510335588770047,0.22659660421980976,406.2651806579807,173.94979680571183,183.61951064069052
0.31993140635972317,0.1183427696306565,355.09854623470693,191.03732732498025,199.88209852473003
0.32172840952379905,1.0,234.70307332296457,261.7502907110135,268.2737548968932
0.27747450033332877,1.0,282.7311152324177,244.7516464413207,251.71603309069422
0.4812548279743817,0.7432771062218899,217.24719196809775,243.6034789857074,250.59977624315272
0.06141703418401849,0.004999999999999999,83.03475689792214,245.7673716671764,252.70376699877318
1.0,0.02219502791926705,175.56263492940715,275.2679246632207,281.4782819820648
0.013354479446942602,0.08787974868371756,-249.48679634043157,255.2248555571838,261.9109004477736
0.03886389009909807,0.22988530935657753,-83.3402364925856,247.4749929876168,254.36482664354205
0.24828114349285393,1.0,267.52324368923837,242.16796307898733,249.20456500835613
0.8213052289623072,0.02352384036149041,210.09357428330475,259.1683333119758,265.7551840903308
0.006856920814871861,0.08140931675255345,-254.85893113832344,229.65856379615508,237.06676022608238
0.15470494367145143,1.0,211.84826676218773,256.6151670486099,263.2659051958004
0.05490699452934365,0.009014265325961139,175.0628877400749,209.16745054000762,217.27543635805856
0.39509775917278306,0.03031907221171952,243.19987195177035,247.3169182985389,254.2110362589799
0.2941454095446116,0.4306842366101476,353.0178769394119,211.02894618277847,219.06804652023587
0.09870484456794232,0.012434577002733885,-216.06711638933334,218.63441935484767,226.403626750566
0.29096750141397265,0.013742328378437833,219.73514825643264,258.5883878501655,265.18964385911795
0.5590481755048138,0.08365972926162601,268.9159973111018,232.0050621832988,239.34063958687534
0.005569474138617185,0.011001583878661963,-223.10180738193012,264.80121716902113,271.25131795693324
0.006008935631697228,0.010338916373293757,-216.54394956358644,269.16802853547625,275.51591689928404
0.2943546805108514,0.0522901809751642,329.38392022872625,206.72237879624097,214.9226250871573
0.05273600702009822,0.004999999999999999,109.82410356674956,244.58318440121144,251.55223507457694
0.27466880762546536,0.004999999999999999,154.4673949260533,276.1988495387822,282.38873448798387
0.05013428744537331,0.004999999999999999,93.34331088131185,241.40142591326105,248.45973780903395
0.49798698054562845,0.05617662719008571,268.2338660773945,237.83869088282663,244.99966481616863
0.2762288987942729,0.1502340645970789,392.22460857201435,165.0420356888495,175.20407079602256
0.032520380706715646,0.6070742759035919,-193.58455512168388,227.24818955969607,234.732470138534
0.30546510387826264,0.25907035851889965,364.20008499574055,203.71166983731052,212.02838797454373
0.315953485024696,0.03603402216503467,294.05040403790105,234.850381302563,242.09976141487095
