TMB,H2O2,predicted_value,uncertainty_std
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.7030116437726835,7811.27785852327,598.2131624684515
1.0,0.05638769576547973,8500.991351488405,518.1139576520342
1.0,1.0,7707.879491307751,626.982004881597
1.0,0.01626990698975588,8780.026424528365,572.7730208014127
1.0,0.25217225882699806,8105.437195129923,536.0410399214105
1.0,0.09380670518447165,8372.632267650744,513.5721889782353
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
0.7417924875133847,0.004999999999999999,8513.470426845324,585.2741553770436
1.0,0.03224123564935758,8633.059399617898,535.5031551212697
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.008282669636009312,8907.261783795222,624.0821955796416
1.0,0.02051689676189029,8732.119861116764,558.3178842857687
1.0,0.011846838669615814,8842.146472536086,595.2766001025576
1.0,0.07609792346341518,8426.25544047327,514.1016657352044
1.0,0.006896587889658674,8938.463164167646,640.0853182284417
1.0,0.18961191763021817,8184.539263918456,525.4497352525593
1.0,0.42719567315097345,7955.776702783083,563.6317455431074
1.0,0.044522825667988805,8558.020305410508,523.9266513244737
1.0,0.026233037970526556,8679.161874723983,544.9957381106719
0.8563152472991643,0.004999999999999999,8752.807655849872,622.74219190471
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.06613397364575667,8461.56171877608,515.5058442883013
1.0,0.13458477938295357,8277.541488434239,517.0625670614429
1.0,0.005845928954235776,8965.35350156868,655.1983842755579
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
0.8272708122951185,0.08895029040482157,8067.956638379813,442.3285020183751
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
1.0,0.004999999999999999,8989.654763571594,670.0381968696825
