TMB,H2O2,mean,median,sd,count,var,sem_var_raw,sem_var_shrunk,sem_sd_raw,sem_sd_shrunk
0.00517106,0.05024567,-365.5517766497461,-369.1437817258882,54.37689311389245,4,2956.846504719684,739.211626179921,816.63018701035,27.188446556946225,28.576742064314296
0.006835025,0.850837564,-209.02944162436512,-195.24670050761398,43.08489788888136,4,1856.3084260953333,464.0771065238333,679.0629271823062,21.54244894444068,26.05883587542441
0.007813831,0.042046725,-273.2236040609133,-280.9027918781723,44.893449381756916,4,2015.4217973923705,503.85544934809263,698.9520985944359,22.446724690878458,26.437702218506736
0.009092147,0.034626922,-65.8414974619285,-64.80114213197942,17.7272524910299,4,314.2554808807258,78.56387022018146,486.3063090304803,8.86362624551495,22.05235382063512
0.010932873,0.025693725,-355.9362309644667,-338.61954314720765,47.771762880866184,4,2282.1413287457044,570.5353321864261,732.2920400136027,23.885881440433092,27.06089503349072
0.013004537,0.008733823,-545.390545685279,-550.917005076142,42.85593977409403,4,1836.6315739207748,459.1578934801937,676.6033206604864,21.427969887047016,26.011599732820862
0.01544101,0.013004618,-482.8431472081216,-489.2417512690349,27.109863237962085,4,734.944684781008,183.736171195252,538.8924595180156,13.554931618981042,23.214057368715526
0.017800632,0.086187625,-76.60780456852756,-83.9734771573599,29.60238648245732,4,876.3012854567718,219.07532136419294,556.562034602486,14.80119324122866,23.59156702303783
0.020903664,0.663714557,-364.96414974619245,-362.8272842639592,51.368882966171256,4,2638.7621371921996,659.6905342980499,776.8696410694145,25.684441483085628,27.872381331156735
0.023822037,0.080869,-434.2512055837561,-431.18337563451735,50.82151365301803,4,2582.826249983898,645.7065624959745,769.8776551683768,25.410756826509015,27.74666926260478
0.028560392,0.807906602,-320.3947335025374,-334.4074873096439,44.94012383850115,4,2019.6147306198195,504.9036826549549,699.476215247867,22.470061919250575,26.447612656870696
0.033403383,0.066681808,95.65145939086345,101.87411167512755,18.052632745343157,4,325.89754903823604,81.47438725955901,487.76156755016905,9.026316372671578,22.085324710091292
0.042312116,0.010219173,3.3218274111678863,3.506345177665457,15.29888745145154,4,234.0559572521814,58.51398931304535,476.28136857691226,7.64944372572577,21.823871530434563
0.05037982,0.17105295,-225.5706852791874,-226.3800761421315,46.223284879942,4,2136.592065092275,534.1480162730687,714.0983820569239,23.111642439971,26.722619296336276
0.055845456,0.019363977,301.33077411167557,302.1531725888327,45.83947210630256,4,2101.2572029844905,525.3143007461226,709.6815242934508,22.91973605315128,26.639848428499942
0.062663657,0.303850888,105.52855329949259,104.98667512690375,56.55046534168121,4,3197.9551303606877,799.4887825901719,846.7687652154755,28.275232670840605,29.09929148992249
0.078356126,0.005932565,-74.5476522842636,-75.08337563451718,54.10475582436721,4,2927.3246028143976,731.8311507035994,812.9399492721893,27.052377912183605,28.512101803833918
0.088879412,0.02858209,-598.5999365482231,-585.0426395939085,40.55643376744702,4,1644.8243199333167,411.2060799833292,652.6274139120542,20.27821688372351,25.54657342799723
0.105007356,0.604131506,240.34263959390944,256.67258883248826,55.51243291667176,4,3081.6302083279825,770.4075520819956,832.2281499613873,27.75621645833588,28.848364771012367
0.120102992,0.016509239,138.0574873096451,129.4189086294419,50.099958446056156,4,2510.0058362965538,627.5014590741384,760.7751034574587,25.049979223028078,27.58215190041304
0.146471158,0.059850028,101.34054568527975,111.565862944163,83.81419280631678,4,7024.818915774444,1756.204728943611,1325.126738392195,41.90709640315839,36.40229029047753
0.184395579,0.454325173,345.0017131979698,370.69987309644705,125.46907856482987,4,15742.48967590745,3935.6224189768627,2414.835583408821,62.734539282414936,49.14097662245655
0.21646782,0.150478047,-83.48730964466966,-81.1805837563451,18.82039244630648,4,354.20717183299007,88.55179295824752,491.30027039951335,9.41019622315324,22.16529427730463
0.263572637,0.329926637,436.56928934010216,429.05215736040657,114.4004854743593,4,13087.471076769094,3271.8677691922735,2082.9582585165263,57.20024273717965,45.63943753505871
0.292789209,0.107853238,453.78020304568554,450.49073604060965,19.483103737940652,4,379.591331263357,94.89783281583925,494.4732903283092,9.741551868970326,22.236755391205552
0.361822644,0.005370444,290.6491751269039,284.63312182741174,84.57443980981748,4,7152.835869144439,1788.2089672861098,1341.1288575634444,42.28721990490874,36.62142620875714
0.389776792,0.211936316,146.40970812182744,128.92398477157377,70.5476101034931,4,4976.965291314482,1244.2413228286205,1069.1450353346997,35.27380505174655,32.697783339772435
0.50619064,0.231672899,423.271446700508,429.7416243654824,85.53983034200901,4,7317.062574939686,1829.2656437349215,1361.6571957878502,42.769915171004506,36.90063950377893
0.547593369,0.00735453,91.58946700507633,105.08109137055885,69.85326218500664,4,4879.478237887279,1219.8695594718197,1056.9591536562993,34.92663109250332,32.51090822564481
0.614408891,0.013667955,291.47899746192917,287.1942893401018,69.76797489375056,4,4867.570320775008,1216.892580193752,1055.4706640172656,34.88398744687528,32.488008003219676
0.754085542,0.383998434,-153.58521573604042,-161.59568527918788,30.674039445199192,4,940.896695885636,235.224173971409,564.636460906094,15.337019722599596,23.762080315201658
0.902336051,0.11827801,360.2434644670057,359.7626903553306,97.16612316150854,4,9441.255490237445,2360.3138725593612,1627.1813102000701,48.58306158075427,40.33833549119336
