model,fit_seconds,mll,train_rmse,train_mae,train_r2,train_z_mean,train_z_std,train_frac_abs_z_gt_2,train_frac_abs_z_gt_3,target_std,kernel_diag_min,kernel_diag_max,noise_standardized,eig_min,eig_max,condition_number,loo_rmse_model_space,loo_mae_model_space,loo_z_mean,loo_z_std,loo_frac_abs_z_gt_2,loo_frac_abs_z_gt_3,loo_cholesky_jitter,old_cont_ls_min,old_cont_ls_median,old_cont_ls_max,old_cat_ls_min,old_cat_ls_median,old_cat_ls_max,old_outputscale_min,old_outputscale_median,old_outputscale_max,acq_pool_size,acq_mc_samples,acq_repeats,acq_value_mean,acq_value_std,acq_per_point_std_mean,acq_spearman_mean,acq_spearman_min,acq_top25_jaccard_mean,acq_top25_jaccard_min,acq_finite_fraction,n_subspaces_total,n_subspaces_top,screen_best,screen_worst_top,screen_active_count_dist,screen_sample_stats_by_n_free,candidate_opt_seconds,candidate_joint_acq,candidate_unique_before_topq,candidate_n,candidate_active_count_dist,candidate_additive_counts,candidate_pair_counts,candidate_acq_mean,candidate_acq_min,candidate_acq_max,new_scale_ess,new_scale_set,new_scale_main,new_scale_pair,new_scale_residual,new_ess_lengthscale,new_conc_lengthscale
old_mixed_hamming,6.043641090393066,-0.5958555025189316,2907.6847878332055,2126.964897064513,0.9877199164426148,0.00021939737727642172,0.6157826969465178,0.013452914798206279,0.0,26268.428212169514,2.8783400823058845,2.8783400823058845,0.024644567934064224,0.024644567934062375,853.0817834811744,34615.408383852875,0.33141732633349624,0.23079945188654571,0.01919324360956751,1.035893462966109,0.06053811659192825,0.006726457399103139,0.0,0.09723685365581557,1.266577449154781,2.85910083669606,0.33046767384905884,0.7090342196926456,1.1509291718678027,0.4919553357363713,0.8272513723046159,1.30599696502605,512,64,5,-47.14335050964538,31.888791250052194,2.8376979221676213,0.9995597494735697,0.9990945721896063,0.9692307692307693,0.9230769230769231,1.0,9109,20,10.818889371790343,10.452817669585677,{4: 20},"{2: 4, 3: 176, 4: 3696, 5: 49280, 6: 468160}",1217.3118014335632,11.422357577642607,32,32,{4: 32},"{'bsa': 32, 'imidazole': 32, 'cmc': 21, 'sucrose': 18, 'pva': 10, 'edta': 6, 'peg200k': 3, 'feso4': 3, 'peg20k': 2, 'mgso4': 1}","{'bsa+imidazole': 32, 'cmc+bsa': 21, 'cmc+imidazole': 21, 'bsa+sucrose': 18, 'imidazole+sucrose': 18, 'bsa+pva': 10, 'pva+imidazole': 10, 'cmc+sucrose': 9, 'bsa+edta': 6, 'imidazole+edta': 6, 'pva+sucrose': 6, 'cmc+edta': 4, 'bsa+peg200k': 3, 'imidazole+peg200k': 3, 'cmc+feso4': 3, 'bsa+feso4': 3, 'imidazole+feso4': 3, 'peg20k+bsa': 2, 'peg20k+imidazole': 2, 'cmc+peg200k': 2}",10.623513408188213,9.72447936740342,11.211498366991808,,,,,,,
new_additive_set,6.2250566482543945,-0.21856696671950882,1975.1316583818088,1370.4685934054894,0.994333710318858,-0.0014076478692180937,0.4989239021646503,0.004484304932735426,0.0,26268.428212169514,2.3480079309644197,2.501723919675325,0.015851114206445603,0.015851114206428703,910.8984726232103,57465.89550492161,0.2717572309750465,0.1966758767227824,0.014367717464700043,0.9884252930920929,0.05829596412556054,0.006726457399103139,0.0,,,,,,,,,,512,64,5,-63.20106052593901,14.180044794330875,1.7460485849162384,0.9976754904527301,0.9953399122807018,0.7818646232439337,0.6666666666666666,1.0,9109,20,10.256191208764763,9.669484934245736,"{4: 19, 3: 1}","{2: 4, 3: 176, 4: 3696, 5: 49280, 6: 468160}",1108.042956352234,11.033401019860996,32,32,{4: 32},"{'imidazole': 32, 'cacl2': 32, 'bsa': 22, 'cmc': 20, 'edta': 6, 'feso4': 5, 'peg20k': 5, 'sucrose': 4, 'mgso4': 2}","{'imidazole+cacl2': 32, 'bsa+imidazole': 22, 'bsa+cacl2': 22, 'cmc+imidazole': 20, 'cmc+cacl2': 20, 'cmc+bsa': 10, 'imidazole+edta': 6, 'edta+cacl2': 6, 'imidazole+feso4': 5, 'cacl2+feso4': 5, 'peg20k+imidazole': 5, 'peg20k+cacl2': 5, 'imidazole+sucrose': 4, 'sucrose+cacl2': 4, 'bsa+sucrose': 3, 'bsa+edta': 3, 'cmc+edta': 3, 'cmc+feso4': 3, 'cmc+peg20k': 3, 'bsa+mgso4': 2}",10.542733306588314,10.004634901926092,10.885340040382257,2.046164648353368,0.29701193249637137,0.07678173007927139,0.00015252855236246173,0.004831350114680268,"[3.336360999526965, 1.1371318234869916]",0.18010421041131688
