TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.016360615567178906,0.4920574798117523,-552.4710740431785,251.58608920194484,257.01199592065154
1.0,0.13720695536296978,616.8244362895285,230.592145542959,236.50019736417403
0.4804460326326554,0.017477229017437413,-414.47926475097,258.2656678133545,263.5540948994458
0.09414851047199331,0.011273159709143875,-162.3420894652135,269.74632031122053,274.81390628683926
0.9933928296622825,0.12144537197779501,796.2085897711976,167.86594521803255,175.8936648408111
0.11437562999375536,0.010425661792003226,-138.12276069250242,284.2657423995955,289.07891322125397
1.0,0.586958149857308,-251.30628200608953,295.74586170437675,300.37513292956265
0.9594199540185823,0.11765658469867754,815.188755762278,157.70461974662732,166.22380351988218
0.15558264213444162,0.32967392140059326,-64.76126737178066,177.52582871536376,185.1351550307633
0.9226604381476297,0.12259569313650129,737.1417129427743,190.85738028423148,197.95490743133354
1.0,0.12645743031243184,732.8810606086099,194.09402127402643,201.07733552419654
0.1733910931516302,0.018501847845694416,-19.06441467492803,260.78923532187014,266.0275005087892
0.025327614355679533,0.4844457051509712,-402.94121424223454,284.93196937788133,289.7340727990859
0.020443032274812624,0.02894644030287276,-336.65901589217464,266.1225216334947,271.2578151643892
0.0166606060126886,0.009922232345468672,-364.1467832091062,279.8851738010904,284.7723938180361
0.11926181628254193,0.009171268435792917,-140.34570711529977,281.0797072354871,285.9465117583623
0.10285179852786525,0.00937179596967022,-152.08516548737333,274.69282630292753,279.67079681203467
0.09397049885797067,0.09304469768949682,-162.3855425637609,248.53571160694077,254.02678148407207
0.03642588469630867,0.05708123263180207,-410.848021724398,275.0584328885312,280.02990424289095
0.00613836593210783,0.1354415156169407,-200.3183051551552,285.3048625014963,290.1007934049574
0.08725118618270013,0.047059474559042073,-299.2499718174225,210.57385195512478,217.02753948383346
0.10275291782061241,0.01612103929210568,-175.8924195390545,294.07728360884636,298.73241287470955
0.0059427822870866944,0.06283192481913864,-201.2492198529205,287.13821281330576,291.90402365299343
0.004999999999999999,0.08686732640576776,-206.19295267285744,309.0766338414998,313.5091248336811
0.1509138189873667,0.01381206481099165,-65.17305950145655,282.11306041649794,286.9623400809777
0.049433312982061016,0.02627110457460841,-406.21735891266934,280.5766900268248,285.45207085182795
0.06669681527236263,0.09484072008953984,-291.5100690959597,242.0253346843796,247.66079301390045
0.02130612852239519,0.0213279366865204,-346.0632245265218,258.47965230063267,263.7637890625702
1.0,0.11001393602724999,715.5465448060414,197.50392496208872,204.37075657397378
1.0,0.116691997126322,801.7797671473442,164.4193208241447,172.6074124348694
0.0050538495419105494,0.6887846391109211,-409.22827475709204,297.1934135879872,301.80048185393696
0.9057045705395367,0.11260307623838371,695.4632758554357,203.5347641120459,210.2046763736103
