TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.033760838311445204,0.5944601943972923,-198.5236307382038,973.5053834510422,995.7151071672022
0.0058519474224864735,0.005926331429489615,-8.733864680002512,1290.1664891177252,1307.0062787435986
0.03440447669607754,0.038214705215995896,-347.1609106049241,1073.4569228947591,1093.6387010084807
0.006781809733696262,0.09119141124689406,-416.4722543837984,1130.417001364023,1149.599251915928
0.33474320397407037,0.01231191983731566,2558.939428500623,749.7443365817265,778.3652184348973
0.013857974635878439,0.015094426639716212,-464.4998930706877,875.9511850064797,900.5699981384502
0.04260792593071455,0.007648298535531186,1.062228333877556,1063.1916512639264,1083.564640596096
0.11982137598625668,0.00668530667064184,993.0054276308803,1058.8274869327433,1079.2828591787884
0.8943520112324191,0.617949928370436,9563.08026762796,486.2368077870282,529.3033877463394
1.0,0.6999567682703509,8967.730696529408,897.8106867964663,921.8459048879995
0.9983252164259504,0.6275941445303869,9347.670564570637,694.1652996503963,724.983659313475
0.007260001579334992,0.015660041416777282,-381.55367666202005,995.4302001832752,1017.1613079889283
0.016459621211942367,0.6348835007509395,-118.14894619523079,992.4164020314017,1014.2120873139824
0.26121300064457104,0.24221115017017428,2095.043686907484,997.5808788470817,1019.2661344683969
0.33683244134518775,0.00747965033245493,2211.984885686038,1096.4470736215726,1116.2132539466384
0.007392460289868125,0.15653045953791758,-452.4572416809551,1131.1427469179318,1150.3128952323698
0.0071615750190528165,0.011951407420046143,-362.622733543295,868.9323962010433,893.7445676481167
1.0,0.5704002834990614,9291.017178391503,676.8185743165635,708.3919999355851
0.06402754743714235,0.006195039984447662,431.40406282198256,1216.285020452366,1234.1333372086035
0.024405785872869998,0.029932415390011062,-395.8886793073252,969.4110411723289,991.7124632571937
0.8977966221056629,0.5752538695250948,9531.811650868398,464.25975769839937,509.1885364489353
0.1033964922003296,0.27303213710378255,312.2775742840351,831.945959763102,857.8286093381247
0.26951559148390203,0.020661144953760157,1590.3267825910225,1054.3998476339264,1074.9394781676222
0.4698670740928498,0.0052323276900978835,2230.0049145082285,1227.099411303418,1244.7926768157129
0.030088256866983198,0.008383583694643355,-266.3615848127688,979.9648369864057,1002.0313990901807
0.11057639584891765,0.05849344274582323,-318.3397130271685,980.5236029714807,1002.5778668098584
0.17639153955744707,0.2020111778672549,778.942251311234,960.515927123268,983.0191703574776
0.05679417574632677,0.020397339666743654,-276.3662558108815,932.695238963842,955.853676991751
0.31121336818990525,0.014331735705415105,2414.4160132625984,783.0300790781205,810.4763708917859
0.08394790994283939,0.0992735908348686,-119.60203861007301,988.523479147152,1010.403143234433
0.24878770663128283,0.019686483936203106,1464.4659936924704,1068.5453845759544,1088.8182042615776
0.14356599862458053,0.006521676992786891,1258.1562208694766,957.3660130881111,979.9415931825006
