HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
1.0,fixed_sem_shrunk,1.0,0.011794326427377093,12256.460719386829,191.84580465718207,372.97173649263357
1.0,fixed_sem_shrunk,0.8901367878121258,0.011777377166248017,11751.855379010138,362.45726698543007,483.4029104673618
1.0,fixed_sem_shrunk,1.0,0.012588273200479849,12080.003094285352,245.3958363180288,403.14044691644824
1.0,fixed_sem_shrunk,0.807151741591208,0.010693365718454168,11022.76445476035,552.9153095917505,638.7632135922593
1.0,fixed_sem_shrunk,0.8718790817114824,0.012193704562627066,11589.463507916545,412.52129689894707,521.9932220373729
1.0,fixed_sem_shrunk,0.8720255202847275,0.011320767271582233,11588.548730605693,405.81006367783846,516.7058265976688
1.0,fixed_sem_shrunk,0.7907931002031924,0.011825391371324058,11070.578785410376,597.1960233121689,677.4556765705322
1.0,fixed_sem_shrunk,0.5374355998925638,0.2959655518308649,10762.63600853414,580.3380135963401,662.6426740579833
1.0,fixed_sem_shrunk,0.5811898738847214,0.3117281378784206,11094.11734482753,461.11737764148097,561.188327944127
1.0,fixed_sem_shrunk,1.0,0.011967696399414716,12258.551851692748,191.7452712823259,372.9200350167601
1.0,fixed_sem_shrunk,1.0,0.011579739957410785,12225.904595414435,194.10996332754743,374.1413921511367
1.0,fixed_sem_shrunk,0.8751282051155017,0.659875252458889,11559.486820619042,279.3649213717321,424.6738310171736
1.0,fixed_sem_shrunk,0.6984522118254084,0.01088147286898179,10216.602866024596,774.6083910927456,838.046098379475
1.0,fixed_sem_shrunk,0.9519491346634942,0.01192112339590528,12067.543722732931,234.675372128726,396.7059789586299
1.0,fixed_sem_shrunk,0.8776602584634675,0.7314405032410752,11449.235707792213,295.7554501814597,435.6310248017314
1.0,fixed_sem_shrunk,0.8728588405867768,0.010666537473540254,11382.247305334935,404.5889113059246,515.7473127506165
1.0,fixed_sem_shrunk,0.6347183685877383,0.2927426608540558,11188.70667304931,403.54276932811456,514.9270532170287
1.0,fixed_sem_shrunk,0.9151015204985081,0.010943065661929693,11681.223631168552,312.6727933366333,447.28892133687134
1.0,fixed_sem_shrunk,1.0,0.621948452750668,11923.13686289432,176.42258411432587,365.27801965536503
1.0,fixed_sem_shrunk,0.49447633255607104,0.28158862795071543,10298.034908537138,701.7488159187559,771.203283253608
1.0,fixed_sem_shrunk,1.0,0.012084726692499636,12247.489796027632,194.1933913455685,374.18468261015437
1.0,fixed_sem_shrunk,0.8074618883127122,0.7059941369513757,11257.60293504686,368.87933892279636,488.2366947924829
1.0,fixed_sem_shrunk,1.0,0.01242388476118385,12154.61027539464,222.31271003098306,389.5202748241595
1.0,fixed_sem_shrunk,0.9154537084273603,0.012224493076180126,11838.457675065842,313.98408889781075,448.2065500846203
1.0,fixed_sem_shrunk,1.0,0.7408316731606879,11730.92618763192,197.92322179584409,376.13389262843054
1.0,fixed_sem_shrunk,1.0,0.012869520788509357,11918.457183308077,289.4798647808924,431.3950574257111
1.0,fixed_sem_shrunk,0.572442100907301,0.28291211194667965,10802.487720084313,545.1292318021854,632.0355866745238
1.0,fixed_sem_shrunk,1.0,0.013178684186872696,11705.253132043943,336.7183251595518,464.4161215505148
1.0,fixed_sem_shrunk,0.9212649293314701,0.6485204043109865,11723.889524101836,218.23854881712543,387.2094622392042
1.0,fixed_sem_shrunk,0.961532994863333,0.012116820898397407,12089.537747733622,223.89652313318587,390.4263778600238
1.0,fixed_sem_shrunk,0.4455714089294961,0.26335864857779584,9592.62882166522,842.3732491228786,901.0526035119171
1.0,fixed_sem_shrunk,0.8652563766113736,0.28107032001293936,11684.724082916793,202.4159984693862,378.5172914070471
0.01,fixed_sem_shrunk,0.5008365032990906,0.027751070460061398,8196.563858620886,597.6406000707884,711.948862695746
0.01,fixed_sem_shrunk,0.46520949774441195,0.026558650327520018,7713.513366371503,852.059043127973,935.7892440164885
0.01,fixed_sem_shrunk,0.5184659026409384,0.029097276552987068,8227.040211847225,446.271638576,590.6397139018864
0.01,fixed_sem_shrunk,0.509331629972991,0.02612104233323103,8116.432754411651,561.5589109673284,681.9423045446043
0.01,fixed_sem_shrunk,0.4309489695054983,0.025492121068688943,7055.432093004134,1040.5990284454736,1110.1996371114783
