model,fit_seconds,mll,train_rmse,train_mae,train_r2,train_z_mean,train_z_std,train_frac_abs_z_gt_2,train_frac_abs_z_gt_3,target_std,kernel_diag_min,kernel_diag_max,noise_standardized,eig_min,eig_max,condition_number,loo_rmse_model_space,loo_mae_model_space,loo_z_mean,loo_z_std,loo_frac_abs_z_gt_2,loo_frac_abs_z_gt_3,loo_cholesky_jitter,old_cont_ls_min,old_cont_ls_median,old_cont_ls_max,old_cat_ls_min,old_cat_ls_median,old_cat_ls_max,old_outputscale_min,old_outputscale_median,old_outputscale_max,acq_pool_size,acq_mc_samples,acq_repeats,acq_value_mean,acq_value_std,acq_per_point_std_mean,acq_spearman_mean,acq_spearman_min,acq_top25_jaccard_mean,acq_top25_jaccard_min,acq_finite_fraction,new_scale_ess,new_scale_set,new_scale_main,new_scale_pair,new_scale_residual,new_ess_lengthscale,new_conc_lengthscale
old_mixed_hamming,19.82567262649536,-0.5303103767327818,2605.368130655937,1892.5439276953118,0.9901407275934294,-0.0001485411758696002,0.5923317828012387,0.006726457399103139,0.0,26268.428212169514,2.2539529965882936,2.2539529965882936,0.021051375491079067,0.021051375491078245,691.335923932154,32840.415783051714,0.2811403222422907,0.2046080685904187,0.0165803364061167,0.9943588085107778,0.05605381165919283,0.004484304932735426,0.0,0.10332232261289077,1.1738145244760485,4.4834761645261585,0.05020864312957981,0.6483662235358881,1.9394813599985845,0.11830813647996671,0.18807898436563408,1.7975613475299694,512,64,5,-41.318598343918154,34.9170624836818,2.7096991113636193,0.9992428184473742,0.9979418437646628,0.9384615384615385,0.9230769230769231,1.0,,,,,,,
new_additive_set,10.995968580245972,-0.21831342040674911,1969.3285582395981,1366.5284540015198,0.9943669574608693,-0.0013949724920300048,0.49836991864927827,0.004484304932735426,0.0,26268.428212169514,2.255771139886266,2.41095344534145,0.01578307539345835,0.015783075393430383,873.8710573292647,55367.60330581761,0.27128190491234455,0.19641091488943152,0.01428553699990115,0.9890391432621297,0.05829596412556054,0.006726457399103139,0.0,,,,,,,,,,512,64,5,-63.74535811802059,12.875950709923458,1.6016488157277298,0.998195027380094,0.9949112042377634,0.8473916887709991,0.6666666666666666,1.0,1.963030252569667,0.2840920280833288,0.07754848181385465,8.534182747453145e-05,0.008648859233270002,"[4.243309013583984, 1.1238863580883434]",0.18219221820033357
